TargetVariable,age,job,marital,month,education,default,housing,loan,day_of_week,campaign,previous,poutcome,year,euribor3m,emp.var.rate,prod_indices
1,29,executives,single,jul,intermediate,0,0,1,tue,2,2,failure,2010,-1.03806,-0.630737,-0.00648219
1,62,non-employed,married,jul,intermediate,0,0,0,tue,2,0,nonexistent,2010,-1.03806,-0.630737,-0.00648219
1,66,employees,married,jul,basic,0,0,0,tue,2,0,nonexistent,2010,-1.03806,-0.630737,-0.00648219
1,82,employees,divorced,jul,basic,0,0,0,wed,1,0,nonexistent,2010,-1.03541,-0.630737,-0.00648219
1,72,non-employed,married,jul,basic,0,1,0,wed,1,0,nonexistent,2010,-1.03541,-0.630737,-0.00648219
1,37,non-employed,single,jul,high,0,1,1,wed,1,2,success,2010,-1.03541,-0.630737,-0.00648219
1,24,executives,single,jul,intermediate,0,1,0,thu,2,1,success,2010,-1.03381,-0.630737,-0.00648219
1,52,employees,married,jul,high,0,1,1,thu,1,0,nonexistent,2010,-1.03381,-0.630737,-0.00648219
1,24,employees,single,jul,intermediate,0,1,0,thu,1,2,success,2010,-1.03381,-0.630737,-0.00648219
1,43,executives,married,jul,intermediate,0,1,0,thu,1,0,nonexistent,2010,-1.03381,-0.630737,-0.00648219
1,64,employees,married,jul,intermediate,0,0,0,thu,1,0,nonexistent,2010,-1.03381,-0.630737,-0.00648219
1,45,executives,married,jul,high,0,1,0,thu,2,2,success,2010,-1.03381,-0.630737,-0.00648219
1,40,executives,married,jul,high,0,1,0,thu,4,0,nonexistent,2010,-1.03381,-0.630737,-0.00648219
1,30,employees,single,jul,high,0,1,0,thu,1,0,nonexistent,2010,-1.03381,-0.630737,-0.00648219
1,60,employees,married,jul,basic,0,0,0,thu,2,2,failure,2010,-1.03381,-0.630737,-0.00648219
1,24,employees,single,jul,intermediate,0,1,0,thu,2,2,failure,2010,-1.03381,-0.630737,-0.00648219
1,31,non-employed,single,jul,high,0,0,0,fri,3,2,success,2010,-1.03328,-0.630737,-0.00648219
1,59,executives,married,jul,basic,0,1,0,fri,3,0,nonexistent,2010,-1.03328,-0.630737,-0.00648219
1,31,non-employed,single,jul,high,0,1,1,fri,2,0,nonexistent,2010,-1.03328,-0.630737,-0.00648219
1,24,executives,married,jul,intermediate,0,0,0,fri,4,1,success,2010,-1.03328,-0.630737,-0.00648219
1,26,employees,single,jul,intermediate,0,1,0,fri,1,1,failure,2010,-1.03328,-0.630737,-0.00648219
1,26,employees,single,jul,high,0,0,0,fri,1,3,failure,2010,-1.03328,-0.630737,-0.00648219
1,63,employees,married,jul,high,0,1,0,fri,2,0,nonexistent,2010,-1.03328,-0.630737,-0.00648219
1,35,employees,married,jul,basic,0,1,0,mon,1,2,success,2010,-1.03115,-0.630737,-0.00648219
1,51,executives,married,jul,intermediate,0,0,0,mon,1,3,success,2010,-1.03115,-0.630737,-0.00648219
1,65,executives,married,jul,high,0,1,0,mon,1,2,failure,2010,-1.03115,-0.630737,-0.00648219
1,68,non-employed,married,jul,high,0,1,0,mon,2,1,failure,2010,-1.03115,-0.630737,-0.00648219
1,68,non-employed,married,jul,high,0,0,0,mon,2,1,success,2010,-1.03115,-0.630737,-0.00648219
1,24,executives,single,jul,intermediate,0,1,0,mon,3,1,success,2010,-1.03115,-0.630737,-0.00648219
1,84,non-employed,divorced,jul,basic,0,1,1,tue,1,2,success,2010,-1.02903,-0.630737,-0.00648219
1,32,employees,single,jul,high,0,0,0,tue,1,0,nonexistent,2010,-1.02903,-0.630737,-0.00648219
1,52,employees,married,jul,intermediate,0,0,0,tue,1,0,nonexistent,2010,-1.02903,-0.630737,-0.00648219
1,52,employees,married,jul,intermediate,0,1,1,tue,2,1,success,2010,-1.02903,-0.630737,-0.00648219
1,48,employees,married,jul,intermediate,0,1,0,wed,2,2,success,2010,-1.02743,-0.630737,-0.00648219
1,68,non-employed,divorced,jul,intermediate,0,1,1,wed,1,1,success,2010,-1.02743,-0.630737,-0.00648219
1,24,non-employed,single,jul,intermediate,0,0,0,wed,2,3,success,2010,-1.02743,-0.630737,-0.00648219
1,57,employees,married,jul,basic,0,0,1,wed,2,0,nonexistent,2010,-1.02743,-0.630737,-0.00648219
1,24,non-employed,single,jul,intermediate,0,1,0,wed,2,0,nonexistent,2010,-1.02743,-0.630737,-0.00648219
1,51,non-employed,divorced,jul,intermediate,0,0,0,wed,3,0,nonexistent,2010,-1.02743,-0.630737,-0.00648219
1,50,employees,married,jul,basic,0,0,1,wed,1,1,success,2010,-1.02743,-0.630737,-0.00648219
1,48,employees,married,jul,intermediate,0,0,0,wed,3,1,success,2010,-1.02743,-0.630737,-0.00648219
1,26,executives,single,jul,intermediate,0,0,0,thu,3,2,failure,2010,-1.02584,-0.630737,-0.00648219
1,80,non-employed,divorced,jul,basic,0,0,1,thu,2,2,success,2010,-1.02584,-0.630737,-0.00648219
1,34,employees,divorced,jul,high,0,1,0,thu,3,1,failure,2010,-1.02584,-0.630737,-0.00648219
1,50,employees,married,jul,basic,0,0,0,thu,3,2,success,2010,-1.02584,-0.630737,-0.00648219
1,50,executives,divorced,jul,high,0,1,0,thu,1,3,success,2010,-1.02584,-0.630737,-0.00648219
1,31,executives,single,jul,high,0,0,0,thu,4,1,failure,2010,-1.02584,-0.630737,-0.00648219
1,51,employees,married,jul,high,0,0,0,thu,4,1,failure,2010,-1.02584,-0.630737,-0.00648219
1,31,executives,single,jul,high,0,1,0,thu,1,2,success,2010,-1.02584,-0.630737,-0.00648219
1,48,employees,married,jul,intermediate,0,0,0,thu,1,0,nonexistent,2010,-1.02584,-0.630737,-0.00648219
1,71,non-employed,married,jul,basic,0,1,0,thu,2,3,failure,2010,-1.02584,-0.630737,-0.00648219
1,31,executives,single,jul,high,0,0,0,thu,1,1,success,2010,-1.02584,-0.630737,-0.00648219
1,34,employees,married,jul,high,0,1,0,thu,1,3,success,2010,-1.02584,-0.630737,-0.00648219
1,27,employees,single,jul,intermediate,0,0,0,fri,5,2,success,2010,-1.02743,-0.630737,-0.00648219
1,37,executives,married,jul,high,0,1,0,fri,1,1,success,2010,-1.02743,-0.630737,-0.00648219
1,35,employees,married,jul,high,0,1,0,fri,1,2,failure,2010,-1.02743,-0.630737,-0.00648219
1,71,non-employed,married,jul,basic,0,1,1,fri,6,0,nonexistent,2010,-1.02743,-0.630737,-0.00648219
1,40,executives,married,jul,high,0,0,0,fri,2,2,success,2010,-1.02743,-0.630737,-0.00648219
1,37,employees,married,jul,high,0,1,0,fri,5,2,success,2010,-1.02743,-0.630737,-0.00648219
1,40,executives,married,jul,high,0,1,0,fri,1,1,success,2010,-1.02743,-0.630737,-0.00648219
1,53,employees,married,aug,basic,0,1,0,mon,2,0,nonexistent,2010,-1.02637,-0.630737,0.327002
1,62,non-employed,married,aug,basic,0,0,0,mon,1,2,failure,2010,-1.02637,-0.630737,0.327002
1,67,non-employed,married,aug,basic,0,0,0,mon,2,1,success,2010,-1.02637,-0.630737,0.327002
1,27,employees,single,aug,high,0,0,0,tue,1,0,nonexistent,2010,-1.02584,-0.630737,0.327002
1,64,non-employed,married,aug,intermediate,0,0,0,tue,1,0,nonexistent,2010,-1.02584,-0.630737,0.327002
1,37,executives,single,aug,high,0,1,0,tue,2,4,failure,2010,-1.02584,-0.630737,0.327002
1,28,employees,single,aug,high,0,1,1,tue,2,2,success,2010,-1.02584,-0.630737,0.327002
1,28,non-employed,single,aug,basic,0,0,1,tue,1,1,failure,2010,-1.02584,-0.630737,0.327002
1,31,non-employed,single,aug,high,0,0,0,tue,4,2,success,2010,-1.02584,-0.630737,0.327002
1,40,employees,married,aug,intermediate,0,0,1,tue,2,0,nonexistent,2010,-1.02584,-0.630737,0.327002
1,30,non-employed,single,aug,intermediate,0,0,0,tue,3,1,failure,2010,-1.02584,-0.630737,0.327002
1,21,non-employed,single,aug,intermediate,0,1,0,tue,3,2,success,2010,-1.02584,-0.630737,0.327002
1,58,employees,married,aug,basic,0,1,0,wed,1,1,success,2010,-1.02531,-0.630737,0.327002
1,48,employees,married,aug,high,0,1,1,wed,1,3,success,2010,-1.02531,-0.630737,0.327002
1,35,executives,married,aug,high,0,1,0,wed,1,3,failure,2010,-1.02531,-0.630737,0.327002
1,35,executives,married,aug,high,0,1,0,wed,1,0,nonexistent,2010,-1.02531,-0.630737,0.327002
1,27,non-employed,single,aug,high,0,1,0,wed,1,3,success,2010,-1.02531,-0.630737,0.327002
1,28,non-employed,single,aug,basic,0,1,0,wed,1,1,success,2010,-1.02531,-0.630737,0.327002
1,61,non-employed,married,aug,high,0,0,0,wed,2,1,success,2010,-1.02531,-0.630737,0.327002
1,27,non-employed,single,aug,high,0,0,0,wed,1,3,success,2010,-1.02531,-0.630737,0.327002
1,28,non-employed,single,aug,basic,0,0,1,wed,1,3,failure,2010,-1.02531,-0.630737,0.327002
1,48,employees,married,aug,basic,0,0,0,wed,1,3,failure,2010,-1.02531,-0.630737,0.327002
1,34,employees,married,aug,high,0,1,0,wed,1,2,failure,2010,-1.02531,-0.630737,0.327002
1,48,employees,single,aug,high,0,1,0,wed,1,2,success,2010,-1.02531,-0.630737,0.327002
1,47,employees,married,aug,high,0,0,0,wed,1,2,success,2010,-1.02531,-0.630737,0.327002
1,30,employees,single,aug,high,0,1,0,wed,1,2,success,2010,-1.02531,-0.630737,0.327002
1,44,employees,divorced,aug,basic,0,1,0,wed,3,1,success,2010,-1.02531,-0.630737,0.327002
1,30,employees,single,aug,intermediate,0,0,0,wed,1,1,success,2010,-1.02531,-0.630737,0.327002
1,41,employees,divorced,aug,intermediate,0,1,1,thu,2,2,success,2010,-1.02318,-0.630737,0.327002
1,26,non-employed,single,aug,high,0,1,0,thu,3,2,success,2010,-1.02318,-0.630737,0.327002
1,26,non-employed,single,aug,high,0,1,0,thu,1,3,success,2010,-1.02318,-0.630737,0.327002
1,48,employees,divorced,aug,high,0,0,0,thu,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,48,employees,divorced,aug,high,0,0,0,thu,3,6,success,2010,-1.02318,-0.630737,0.327002
1,47,employees,married,aug,intermediate,0,0,0,thu,2,1,success,2010,-1.02318,-0.630737,0.327002
1,77,non-employed,married,aug,basic,0,0,0,thu,1,4,failure,2010,-1.02318,-0.630737,0.327002
1,41,executives,married,aug,high,0,1,0,thu,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,37,executives,married,aug,intermediate,0,1,0,thu,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,46,executives,married,aug,intermediate,0,1,0,thu,2,4,failure,2010,-1.02318,-0.630737,0.327002
1,25,employees,single,aug,high,0,0,0,thu,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,45,employees,married,aug,high,0,0,0,thu,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,59,non-employed,married,aug,intermediate,0,1,0,fri,2,2,success,2010,-1.02265,-0.630737,0.327002
1,41,employees,divorced,aug,intermediate,0,1,0,fri,2,3,success,2010,-1.02265,-0.630737,0.327002
1,27,employees,single,aug,high,0,0,0,fri,2,3,success,2010,-1.02265,-0.630737,0.327002
1,59,non-employed,married,aug,intermediate,0,0,0,fri,3,1,success,2010,-1.02265,-0.630737,0.327002
1,41,employees,divorced,aug,intermediate,0,1,0,fri,1,2,success,2010,-1.02265,-0.630737,0.327002
1,41,employees,divorced,aug,intermediate,0,1,0,fri,1,3,failure,2010,-1.02265,-0.630737,0.327002
1,41,executives,divorced,aug,high,0,1,0,fri,2,3,success,2010,-1.02265,-0.630737,0.327002
1,27,employees,single,aug,high,0,1,0,fri,2,0,nonexistent,2010,-1.02265,-0.630737,0.327002
1,24,employees,single,aug,high,0,0,0,fri,1,2,failure,2010,-1.02265,-0.630737,0.327002
1,35,non-employed,married,aug,intermediate,0,1,0,mon,1,1,success,2010,-1.02318,-0.630737,0.327002
1,29,employees,single,aug,high,0,0,0,mon,1,1,success,2010,-1.02318,-0.630737,0.327002
1,58,executives,married,aug,basic,0,1,0,mon,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,26,employees,single,aug,high,0,0,0,mon,1,1,success,2010,-1.02318,-0.630737,0.327002
1,26,employees,single,aug,high,0,0,0,mon,1,5,success,2010,-1.02318,-0.630737,0.327002
1,53,executives,married,aug,high,0,1,0,tue,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,55,employees,divorced,aug,intermediate,0,0,0,tue,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,58,executives,married,aug,high,0,0,0,tue,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,34,employees,married,aug,basic,0,0,1,tue,1,1,failure,2010,-1.02318,-0.630737,0.327002
1,50,employees,single,aug,high,0,0,0,tue,1,2,success,2010,-1.02318,-0.630737,0.327002
1,65,non-employed,married,aug,intermediate,0,1,0,tue,1,3,success,2010,-1.02318,-0.630737,0.327002
1,31,employees,married,aug,high,0,0,0,tue,1,0,nonexistent,2010,-1.02318,-0.630737,0.327002
1,70,non-employed,married,aug,basic,0,1,0,tue,3,1,success,2010,-1.02318,-0.630737,0.327002
1,31,employees,married,aug,high,0,0,0,tue,2,1,failure,2010,-1.02318,-0.630737,0.327002
1,55,employees,divorced,aug,intermediate,0,1,0,tue,2,3,success,2010,-1.02318,-0.630737,0.327002
1,43,executives,married,aug,intermediate,0,1,0,wed,1,0,nonexistent,2010,-1.02371,-0.630737,0.327002
1,61,employees,married,aug,high,0,1,1,wed,1,2,success,2010,-1.02371,-0.630737,0.327002
1,26,non-employed,single,aug,intermediate,0,1,0,wed,1,1,success,2010,-1.02371,-0.630737,0.327002
1,51,employees,married,aug,basic,0,1,0,wed,1,4,success,2010,-1.02371,-0.630737,0.327002
1,75,non-employed,married,aug,basic,0,0,0,wed,2,3,success,2010,-1.02371,-0.630737,0.327002
1,35,employees,married,aug,high,0,1,0,wed,2,3,success,2010,-1.02371,-0.630737,0.327002
1,66,employees,divorced,aug,high,0,1,0,wed,3,2,success,2010,-1.02371,-0.630737,0.327002
1,41,employees,married,aug,high,0,1,0,thu,1,3,failure,2010,-1.02584,-0.630737,0.327002
1,42,executives,married,aug,intermediate,0,0,0,thu,1,2,success,2010,-1.02584,-0.630737,0.327002
1,67,employees,divorced,aug,intermediate,0,0,0,thu,1,2,success,2010,-1.02584,-0.630737,0.327002
1,52,executives,married,aug,high,0,1,0,thu,3,3,success,2010,-1.02584,-0.630737,0.327002
1,33,employees,married,aug,high,0,0,0,thu,1,0,nonexistent,2010,-1.02584,-0.630737,0.327002
1,51,executives,married,aug,intermediate,0,1,0,thu,3,0,nonexistent,2010,-1.02584,-0.630737,0.327002
1,76,non-employed,married,aug,high,0,1,0,thu,2,3,success,2010,-1.02584,-0.630737,0.327002
1,27,employees,married,aug,high,0,0,0,thu,3,1,success,2010,-1.02584,-0.630737,0.327002
1,33,employees,married,aug,high,0,1,0,thu,1,3,success,2010,-1.02584,-0.630737,0.327002
1,33,executives,married,aug,high,0,0,0,thu,1,2,success,2010,-1.02584,-0.630737,0.327002
1,42,employees,married,aug,basic,0,1,0,fri,1,1,success,2010,-1.02637,-0.630737,0.327002
1,25,non-employed,single,aug,intermediate,0,1,1,fri,1,0,nonexistent,2010,-1.02637,-0.630737,0.327002
1,48,employees,divorced,aug,high,0,0,0,fri,4,0,nonexistent,2010,-1.02637,-0.630737,0.327002
1,38,executives,married,aug,high,0,1,0,fri,1,1,success,2010,-1.02637,-0.630737,0.327002
1,39,employees,single,aug,intermediate,0,1,0,fri,6,0,nonexistent,2010,-1.02637,-0.630737,0.327002
1,36,employees,single,aug,high,0,0,0,fri,6,0,nonexistent,2010,-1.02637,-0.630737,0.327002
1,30,employees,single,aug,high,0,0,0,fri,6,3,success,2010,-1.02637,-0.630737,0.327002
1,42,executives,married,aug,high,0,0,0,fri,3,2,success,2010,-1.02637,-0.630737,0.327002
1,31,employees,married,aug,intermediate,0,0,0,mon,2,0,nonexistent,2010,-1.02743,-0.630737,0.327002
1,31,employees,single,aug,high,0,1,0,mon,3,0,nonexistent,2010,-1.02743,-0.630737,0.327002
1,34,executives,single,aug,basic,0,0,0,mon,3,3,success,2010,-1.02743,-0.630737,0.327002
1,44,non-employed,single,aug,intermediate,0,0,0,mon,4,0,nonexistent,2010,-1.02743,-0.630737,0.327002
1,33,non-employed,married,aug,intermediate,0,1,0,mon,3,4,success,2010,-1.02743,-0.630737,0.327002
1,58,employees,married,aug,high,0,0,0,tue,4,3,success,2010,-1.02796,-0.630737,0.327002
1,30,employees,single,aug,high,0,0,0,tue,1,0,nonexistent,2010,-1.03275,-0.630737,0.327002
1,33,employees,married,aug,intermediate,0,1,0,tue,4,0,nonexistent,2010,-1.03275,-0.630737,0.327002
1,76,non-employed,divorced,aug,basic,0,0,0,tue,1,1,failure,2010,-1.03275,-0.630737,0.327002
1,60,non-employed,married,aug,intermediate,0,1,0,tue,2,2,failure,2010,-1.03275,-0.630737,0.327002
1,56,non-employed,married,aug,high,0,0,0,tue,3,1,failure,2010,-1.03275,-0.630737,0.327002
1,27,employees,married,aug,high,0,1,0,tue,5,1,success,2010,-1.03275,-0.630737,0.327002
1,64,non-employed,married,sep,intermediate,0,1,0,wed,2,0,nonexistent,2010,-1.03275,-0.280635,0.596777
1,69,non-employed,married,sep,intermediate,0,1,1,wed,1,2,success,2010,-1.03275,-0.280635,0.596777
1,33,executives,married,sep,intermediate,0,1,0,wed,1,0,nonexistent,2010,-1.03275,-0.280635,0.596777
1,37,employees,married,sep,high,0,1,0,wed,1,1,failure,2010,-1.03275,-0.280635,0.596777
1,60,employees,divorced,sep,intermediate,0,1,0,wed,1,1,failure,2010,-1.03275,-0.280635,0.596777
1,59,employees,married,sep,high,0,0,1,wed,1,1,success,2010,-1.03275,-0.280635,0.596777
1,45,employees,single,sep,intermediate,0,1,1,wed,1,0,nonexistent,2010,-1.03275,-0.280635,0.596777
1,37,employees,married,sep,high,0,0,0,wed,2,2,success,2010,-1.03275,-0.280635,0.596777
1,22,non-employed,single,sep,intermediate,0,0,0,wed,3,1,success,2010,-1.03275,-0.280635,0.596777
1,45,executives,married,sep,high,0,0,0,wed,2,2,success,2010,-1.03275,-0.280635,0.596777
1,81,non-employed,divorced,sep,basic,0,0,0,wed,2,1,success,2010,-1.03275,-0.280635,0.596777
1,55,executives,divorced,sep,high,0,1,0,thu,1,1,failure,2010,-1.03381,-0.280635,0.596777
1,39,executives,married,sep,high,0,1,0,thu,3,0,nonexistent,2010,-1.03381,-0.280635,0.596777
1,60,non-employed,married,sep,high,0,0,0,thu,2,1,success,2010,-1.03381,-0.280635,0.596777
1,47,executives,married,sep,high,0,0,0,thu,1,2,success,2010,-1.03381,-0.280635,0.596777
1,60,non-employed,married,sep,high,0,0,0,thu,2,0,nonexistent,2010,-1.03381,-0.280635,0.596777
1,32,employees,single,sep,high,0,1,0,thu,1,3,success,2010,-1.03381,-0.280635,0.596777
1,32,employees,single,sep,high,0,1,0,thu,2,3,success,2010,-1.03381,-0.280635,0.596777
1,43,non-employed,married,sep,basic,0,0,0,fri,2,1,success,2010,-1.03434,-0.280635,0.596777
1,57,executives,married,sep,high,0,0,0,fri,2,2,success,2010,-1.03434,-0.280635,0.596777
1,31,employees,single,sep,intermediate,0,0,0,fri,2,2,success,2010,-1.03434,-0.280635,0.596777
1,30,employees,single,sep,intermediate,0,0,0,fri,3,1,success,2010,-1.03434,-0.280635,0.596777
1,51,executives,married,sep,intermediate,0,1,0,mon,2,2,failure,2010,-1.03487,-0.280635,0.596777
1,22,employees,single,sep,high,0,1,0,mon,2,3,failure,2010,-1.03487,-0.280635,0.596777
1,33,employees,married,sep,high,0,0,0,mon,3,0,nonexistent,2010,-1.03487,-0.280635,0.596777
1,43,executives,married,sep,high,0,0,0,mon,1,1,success,2010,-1.03487,-0.280635,0.596777
1,35,employees,married,sep,intermediate,0,0,0,mon,1,2,failure,2010,-1.03487,-0.280635,0.596777
1,34,employees,married,sep,high,0,0,1,mon,3,0,nonexistent,2010,-1.03487,-0.280635,0.596777
1,85,non-employed,married,sep,basic,0,0,0,tue,1,2,success,2010,-1.03541,-0.280635,0.596777
1,89,non-employed,divorced,sep,basic,0,1,0,tue,1,0,nonexistent,2010,-1.03541,-0.280635,0.596777
1,26,employees,single,sep,high,0,1,0,tue,3,3,success,2010,-1.03541,-0.280635,0.596777
1,36,executives,divorced,sep,high,0,0,0,tue,3,1,success,2010,-1.03541,-0.280635,0.596777
1,36,executives,divorced,sep,high,0,1,0,tue,1,1,success,2010,-1.03541,-0.280635,0.596777
1,26,employees,single,sep,high,0,1,0,tue,1,0,nonexistent,2010,-1.03541,-0.280635,0.596777
1,86,non-employed,married,sep,basic,0,1,0,tue,3,0,nonexistent,2010,-1.03541,-0.280635,0.596777
1,42,employees,single,sep,intermediate,0,0,0,wed,1,1,success,2010,-1.03594,-0.280635,0.596777
1,44,executives,married,sep,high,0,0,0,wed,1,3,success,2010,-1.03594,-0.280635,0.596777
1,46,employees,married,sep,high,0,1,0,wed,1,0,nonexistent,2010,-1.03594,-0.280635,0.596777
1,32,employees,married,sep,basic,0,0,0,wed,2,0,nonexistent,2010,-1.03594,-0.280635,0.596777
1,28,executives,single,sep,high,0,1,0,wed,3,1,success,2010,-1.03594,-0.280635,0.596777
1,32,employees,married,sep,basic,0,0,0,wed,3,4,success,2010,-1.03594,-0.280635,0.596777
1,45,non-employed,married,sep,intermediate,0,0,0,wed,2,0,nonexistent,2010,-1.03594,-0.280635,0.596777
1,38,executives,single,sep,intermediate,0,1,0,thu,3,1,success,2010,-1.03647,-0.280635,0.596777
1,29,employees,single,sep,intermediate,0,1,0,thu,1,2,success,2010,-1.03647,-0.280635,0.596777
1,60,employees,married,sep,intermediate,0,1,1,thu,1,1,success,2010,-1.03647,-0.280635,0.596777
1,27,executives,single,sep,high,0,1,0,thu,1,1,success,2010,-1.03647,-0.280635,0.596777
1,38,executives,single,sep,intermediate,0,0,0,thu,4,0,nonexistent,2010,-1.03647,-0.280635,0.596777
1,33,employees,married,sep,intermediate,0,1,0,thu,1,0,nonexistent,2010,-1.03647,-0.280635,0.596777
1,37,employees,single,sep,high,0,0,0,thu,1,4,success,2010,-1.03647,-0.280635,0.596777
1,26,executives,single,sep,basic,0,1,0,thu,1,1,failure,2010,-1.03647,-0.280635,0.596777
1,34,employees,single,sep,intermediate,0,0,0,thu,1,1,success,2010,-1.03647,-0.280635,0.596777
1,27,employees,single,sep,high,0,0,0,thu,3,1,success,2010,-1.03647,-0.280635,0.596777
1,38,executives,single,sep,intermediate,0,1,0,thu,2,1,success,2010,-1.03647,-0.280635,0.596777
1,83,non-employed,divorced,sep,basic,0,0,0,thu,1,3,success,2010,-1.03647,-0.280635,0.596777
1,24,executives,single,sep,intermediate,0,1,0,fri,5,3,failure,2010,-1.037,-0.280635,0.596777
1,64,non-employed,divorced,sep,basic,0,1,1,fri,2,2,success,2010,-1.037,-0.280635,0.596777
1,38,employees,single,sep,intermediate,0,0,0,fri,2,0,nonexistent,2010,-1.037,-0.280635,0.596777
